130,湖南省,怀化市,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
131,湖南省,娄底市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,2,3,0,1
132,湖南省,邵阳市,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,1,3,2
133,湖南省,湘潭市,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,1,1,0
134,湖南省,湘西土家族苗族自治州,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,湖南省,益阳市,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
136,湖南省,永州市,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
137,湖南省,岳阳市,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
138,湖南省,张家界市,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
139,湖南省,长沙市,1,1,0,0,4,0,0,0,0,0,0,0,3,0,2,5,4,1,2,3,4,0,0,1,0,0,0,1,4,3,2,2
140,湖南省,株洲市,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
141,吉林省,白城市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
142,吉林省,吉林市,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,0,2,0,2
143,吉林省,四平市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144,吉林省,松原市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
145,吉林省,通化市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
146,吉林省,延边朝鲜族自治州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
147,吉林省,长春市,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,1,0,3,1,4,1,0,3,5
148,江苏省,常州市,1,4,0,0,6,0,0,0,0,0,1,0,3,1,1,2,8,1,4,5,2,2,0,2,4,0,2,0,1,2,0,0
149,江苏省,淮安市,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
150,江苏省,连云港市,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
151,江苏省,南京市,1,0,0,0,7,0,0,0,0,0,0,0,11,0,2,3,2,1,2,4,3,3,0,2,1,2,4,4,3,1,3,8
152,江苏省,南通市,0,1,0,0,8,0,0,0,0,0,0,0,2,0,1,0,7,0,2,2,2,1,0,0,1,0,0,2,3,1,2,4
153,江苏省,苏州市,0,7,0,0,14,0,0,0,0,0,0,0,12,0,2,9,9,0,4,4,0,3,0,1,0,0,1,0,0,4,1,2
154,江苏省,宿迁市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155,江苏省,泰州市,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,1,0,1,0,0,3,1,4,0,3,0
156,江苏省,无锡市,0,9,1,0,12,0,0,0,0,0,0,0,5,0,0,6,11,2,8,5,2,2,0,2,3,0,1,0,2,0,1,2
157,江苏省,徐州市,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,1,1
158,江苏省,盐城市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,1,2,1,2,1,1,2
159,江苏省,扬州市,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,2,0,2,0,0,3,3,0,3,3,0
160,江苏省,镇江市,1,2,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,2,2,1,3,0,0,0,2,0,0,1,0,0,1
161,江西省,抚州市,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
162,江西省,赣州市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0
163,江西省,吉安市,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
164,江西省,景德镇市,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
165,江西省,九江市,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
166,江西省,南昌市,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1
167,江西省,萍乡市,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
168,江西省,上饶市,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0
169,江西省,新余市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,江西省,宜春市,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0
171,江西省,鹰潭市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,辽宁省,鞍山市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0
173,辽宁省,本溪市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
174,辽宁省,朝阳市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
175,辽宁省,大连市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,2,2,2,0,1,3,0
176,辽宁省,丹东市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
177,辽宁省,抚顺市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
178,辽宁省,阜新市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,辽宁省,葫芦岛市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
180,辽宁省,锦州市,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
181,辽宁省,辽阳市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
