日本庆应大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武汉邮电学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北省立农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
湖南师范学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
空军军医大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国衣阿华州立大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联列宁格勒电工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联莫斯科铁道运输工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
英国爱丁堡Heriot-Watt大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科有色金属学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科矿业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科钢铁学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西安工程兵工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西安电子科技大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
重庆交通学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黄海水产学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国矿业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
俄罗斯莫斯科航空学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京航空航天学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华西医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京化工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京航空航天大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原南京工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联列宁格勒化工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台湾国防医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四川医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山东医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成都理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
挪威奥斯陆大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武汉长江水利学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
湖南农业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国加利福尼亚大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科铁道学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西北大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
解放军测绘学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海土木工程学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
东京工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中南大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国人民解放军工程技术学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
列宁格勒苏维埃化工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
加拿大不列颠哥伦比亚大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
加拿大西安大略大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京农业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京航空学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吉林大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天津医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
德国慕尼黑大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武汉钢铁学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沈阳农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河南理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第二军医大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国威斯康辛-麦迪逊大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国威斯康辛大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联莫斯科动力学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科地质勘探学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西安冶金建筑学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
军委测绘学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
合肥工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
德国乌尔姆大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武汉医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法国巴黎居里大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
浙江医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瑞典林雪平（Linkoping）大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国辛辛那提大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏北农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
长沙铁道学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
香港大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海复旦大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
东北师范大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国人民大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国石油大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南开大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宾夕法尼亚大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本东北大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本北里大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武汉建筑材料工业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江西农业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
英国巴斯大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄医学大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国农业科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国地质科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
加州大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京轻工业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华南农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京中医药大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
同济医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈尔滨建筑大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国防科技大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安徽理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
康奈尔大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新西兰梅西大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本国立九州大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本筑波大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武汉水运工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法国里摩日大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
爱尔兰国立大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国宾夕法尼亚大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
英国史查克莱大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
英国赫特福德大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西南交通大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西南石油大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
