0,1
陈灏珠,    陈灏珠（1924.11.06-2020.10.30）内科心血管病专家。广东省江门市新会县人。1949年毕业于前国立中正医学院，获学士学位。曾任复旦大学附属中山医院内科教授、博士研究生导师、终身荣誉教授，上海市心血管病研究所所长、名誉所长，中华医学会心血管病学会副主任委员，上海医学会心血管病分会主任委员，全国高等学校临床医学专业教材评审委员会主任委员等职。     在内科领域特别是心血管病的临床方面造诣很深。在国内率先作选择性冠状动脉造影和血管腔内超声检查诊断冠心病，率先用电起搏和电复律治疗快速性心律失常，对我国心血管病介入性诊断和治疗技术的发展起了推动作用。率先研究用活血化瘀法治疗冠心病并阐明其原理。在国内外率先应用超大剂量异丙肾上腺素救治奎尼丁引起的致命性快速心律失常。从事医疗工作中立功2次，获国家科技进步二等奖2项，全国科学大会重大贡献奖2项，2009年获上海市科技功臣奖。培养博士后、博士和硕士研究生79位。     1997年当选中国工程院院士。
侯锋,    侯锋（1928.2.3-2020.11.7）蔬菜育种专家。出生于山东省平度市。1954年毕业于北京农业大学。现任天津市农业科学院研究员。黄瓜育种带头人。60年代率先在国内开展黄瓜抗病育种研究。六五以来主持国家黄瓜育种科技攻关项目，针对黄瓜生产中多种病害的威胁，采用杂交与回交相结合的育种方法，成功地将抗病、丰产和早熟性结合在一起，逐步攻克了黄瓜霜霉病、白粉病及枯萎病这几种病害难关；利用广泛引进的国内外品种资源，解决了黄瓜低产劣质难题。育成津研、津杂、津春三代黄瓜新品种12个，在30个省市大面积推广，占全国黄瓜栽培面积的80%以上，累计创社会经济效益60亿元。在国内率先研究黄瓜F1性状的遗传规律，得出丰产性有一定优势，早熟性有明显优势，而对霜霉病、白粉病、枯萎病的抗性均属于多基因控制的结论。创建的黄瓜研究所及其育、繁、推产业化工程体系为农业科研单位成果转化积累了经验，社会效益十分显著。曾获国家科技进步二等奖、国家发明二等奖各1项，并获省部级科技进步一等奖等多项成果奖励。     1999年当选为中国工程院院士。
李冠兴,    李冠兴，1940年1月14日出生于上海市，男，汉族，核材料专家。中共党员。1962年清华大学工程物理系毕业，1966年研究生毕业。1982-1984年公派美国俄亥俄州立大学冶金工程系访问学者。现任中核北方核燃料元件有限公司名誉总经理，核工业特种材料研究与开发重点实验室学术委员会主任，反应堆材料和燃料重点实验室学术委员会主任，中国核工业集团公司科技委顾问。中国核学会理事长，全国核能标准化技术委员会主任委员，中国核能行业协会荣誉副理事长，清华大学核能与新能源技术研究院双聘教授。中共十六大代表和十届全国政协委员。     长期从事核燃料与工艺技术的研究，在生产堆燃料元件，研究堆燃料元件，靶件和铀材料的研究领域做出了重要贡献。主持与具体组织的研究堆多层套管状燃料组件和两种板型燃料组件均己投入生产，具有自主知识产权。主持建设了我国第一条重水堆核电站用CANDU-6用燃料棒束生产线，其生产工艺装备和管理均达到国际水平。在新型特种材料研究开发方面取得了重大进展，开拓了其应用研究的新领域，是特种材料在非核特殊领域研发应用的奠基人。曾获部级科技进步一等奖 2 项，二等奖 3 项，三等奖6项。著有《核燃料》，《重水堆燃料元件》和《研究堆燃料元件制造技术》等著作。     1999年当选为中国工程院院士。
王玉普,    王玉普（1956.10-2020.12.8）油气田开发工程专家。辽宁新民人。1996年获中国石油大学（北京）石油天然气工程学院油气田开发工程专业硕士学位，2003年7月获中国石油大学（北京）石油天然气工程学院油气田开发工程专业博士学位。曾任大庆石油管理局油田开发处处长、局副总工程师，大庆油田有限责任公司董事长、总经理、党委副书记、副总工程师，黑龙江省副省长，全国总工会党组书记、副主席、书记处第一书记。2013年2月，任中国工程院党组副书记（正部长级）。2014年6月至2015年4月，任中国工程院党组副书记（正部长级）、副院长。2015年4月至2017年9月，中国石油化工集团公司董事长、党组书记兼中国石油化工股份有限公司董事长（2015年5月）。2017年9月起，任国家安全生产监督管理总局党组书记、局长。第十七届中央候补委员，十八届中央委员。     曾获国家技术发明奖1项，国家科技进步奖3项，省部级奖5项，并获世界石油工程师协会亚太地区技术奖。     2007年当选为中国工程院院士。
邹德慈,    邹德慈（1934.10.1-2020.12.28）城市规划专家，出生于上海市。1955年毕业于同济大学，1991年获英国谢菲尔德大学荣誉博士学位。1986-1996年任中国城市规划设计研究院院长，现任该院学术顾问、教授级高级城市规划师，兼任中国城市规划学会名誉理事长，住房和城乡建设部科学技术委员会委员、城乡规划顾问委员会委员，国家环境保护咨询委员会委员，北京、深圳和杭州等市城市规划顾问，清华、同济、重庆和南京等大学兼职教授和博士生导师。     从事工程科技工作60余年，在城市规划研究和设计方面有突出贡献。曾参加“一五”重点新工业城市的总体规划，80年代天津震后重建规划、三峡工程淹没城镇迁建规划，北京、上海等重点城市的规划评议及香港新国际机场、上海杨浦大桥等重大项目论证，担任国务院三峡工程验收委员会及南水北调工程审查委员会委员；参与新中国第一本《城乡规划》教科书、《中国大百科全书》（一、二版）、《全国自然科学名词》和《土木建筑大辞典》等的编写及编审工作。近十多年主持和参加了30多个重要科技咨询项目。参与《国家中、长期科学与技术发展规划》中“城镇化和城市发展”专题研究，“我国大城市连绵区的规划与建设问题研究”、“中国特色城镇化发展战略研究”、“村镇规划建设和管理”等中国工程院咨询项目，以及“新中国城市规划发展史(1949-2009)”等重大课题，多次获得华夏优秀建设科技一、二等奖。已发表学术论文百余篇，出版《城市规划导论》、《城市设计概论》、《城市和区域规划》（译著，第一、四、五版）和《邹德慈文集》等。     2003年当选中国工程院院士。
沈忠厚,    沈忠厚（1928.2.13-2021.2.5）石油钻井和水射流技术专家，生于四川省大竹县，1951年毕业于重庆大学矿冶系，现任中国石油大学教授、博士生导师，曾任石油大学系主任、水射流研究中心主任。     将水射流技术与钻井工程相结合，对钻井工程做出创造性成果和贡献。其主要成果有：（1）结合研制高效钻头，对淹没非自由射流动力学规律、自振空化射流理论和机械及水力联合破岩理论有重要突破和发展。在此基础上又发明了新型加长喷嘴牙轮钻头、自振空化射流钻头和机械及水力联合破岩钻头等三种崭新高效钻头。三种钻头在油田应用大幅度提高机械钻速，在10余个油田和地区应用3500余只，获直接经济效益过亿元。（2）在国内外首次建立了钻井工程以井底岩石面获最大水功率为目标函数水力设计新方法，解决了钻井工程长期没有解决的水力设计理论问题。（3）与研究中心有关同志一道首创自振空化旋转射流处理油井近井地层及解堵新技术，在11个油田和地区400余口井上应用，创经济效益过亿元。（4）提出超临界CO2钻完井提高油气采收率新思路，并指导研究，取得了重要进展。     先后获国家科技进步二等奖2次，国家发明二、三等奖各1次，省部级科技进步一等奖4次和二等奖3次。在中外刊物发表论文100余篇，获中外专利15项，出版英文专著1部、中文专注3部。曾获“全国能源工业特等劳模”、“石油工业有突出贡献专家”、“山东省专业技术拔尖人才”和“山东省高校优秀共产党员”等荣誉称号。     2001年当选为中国工程院院士。
彭士禄,    彭士禄，1925年11月18日出生于广东省海丰县，男，汉族，广东省海丰县人，核动力专家。中共党员。1956年毕业于莫斯科化工机械学院，后又在莫斯科动力学院核动力专业进修，1958年结业回国。曾任造船工业部副部长兼总工程师、水电部副部长兼总工程师、广东省委常委、中国核潜艇第一任总设计师、中共十二届中央候补委员、第八届全国人大常委。现任中国核工业集团有限公司顾问、中国核学会名誉理事长、中国核动力学会名誉理事长。     长期从事核动力研究设计工作，是我国核动力领域的开拓者和奠基者之一。在20世纪60年代，主持了潜艇核动力装置的论证、设计、试验以及运行的全过程，并参加指挥了第一代核潜艇的调试和试航工作；参加、组织研制成功的耐高温高压全密封主泵达到了当时的世界先进水平；在80年代初，提出投资、进度、质量三大控制要素，为大亚湾核电站工程打下了良好的基础；在秦山二期核电站的建设中，提出“以我为主，中外合作”，自主设计、建造两台60万千瓦机组的方案，并亲自计算主参数、进度与投资，为秦山二期工程提供了可靠的科学依据。1978年获全国科学大会奖；1985年，作为第一完成人获“国家科学技术进步奖”特等奖；1988年获国防科工委为表彰优秀总设计师颁发的《为国防科技事业做出突出贡献的荣誉状》；1996年获何梁何利基金科学与技术进步奖，2017年获何梁何利基金科学与技术成就奖。     1994年当选为中国工程院院士。 
李京文,    李京文（1932.10.30-2021.03.31）著名经济学家及管理学家。广西陆川人。1958年毕业于俄罗斯经济大学，获硕士学位。曾任中国社会科学院数量经济技术经济研究所所长、研究员、经济学科片领导组组长，现任中国社会科学院学术咨询委员会委员、北京工业大学经济与管理学院院长、教授、博士生导师，并兼任国家社科基金应用经济评审组及全国博士后管委会经济评审组召集人、国家中长期科技规划总，体组顾问委员会委员。     1988年被国家科委、人事部评为国家级突出贡献中青年专家；1994年当选为俄罗斯科学院外籍院士；1998年当选为国际欧亚科学院院士；1999年当选为世界生产率科学院院士。曾任七届和九届全国政协委员、经济委员会委员，八届全国人大代表。2002年当选为中国工程院工程管理学部常委。     作为我国技术经济和工程管理理论的开拓者之一，较早提出了符合我国实际的工程项目技术经济论证理论与方法，主持了三峡工程、南水北调、京沪高速铁路等超大型工程的技术经济论证，为科学决策提供了重要参考；率先对科技进步测度方法展开研究，并在此基础上研究了我国产业结构与区域经济问题；主持制定了环渤海经济圈、中部五省、海南、深圳等地区的经济发展战略；较早运用数学模型对我国经济与科技发展形势进行分析与预测，主编了中国近10多年来历年的“经济蓝皮书”。曾获国家科技进步奖6项（一等奖2项、二等奖3项、三等奖1项），部委级一等奖8项。     主要著作有：《科技富国论》、《跨世纪重大工程技术经济论证》、《技术进步与产业结构》（主编，四卷）、《中国经济形势分析与预测（经济蓝皮书）》（主编之一）、《迎接知识经济新时代》、《中国可持续发展油气资源战略法规与政策研究报告集》（主持人），等等。     2001年当选为中国工程院院士。
闵桂荣,    闵桂荣（1933.06.02-2021.04.28）。空间技术专家。福建省莆田县人。1952年考入厦门大学工学院就读，因院系调整1956年毕业于南京工学院。1963年前苏联科学院研究生毕业，获技术科学副博士学位。历任中国空间技术研究院院长、卫星总设计师、国家863计划航天领域专家委员会首席科学家等职。现任中国空间技术研究院技术顾问。中国科学院院士。     长期从事空间技术的研究和发展工作。在航天器热控制方面，负责完成了我国多种人造卫星的热控制任务，并在航天器热控制理论、方法和技术方面作出系统和创造性的成就。卫星总体方面，作为主要技术负责人之一，领导完成我国第一颗人造卫星和多颗返回式卫星的研制和飞行工作，为国家建设作出了重大贡献。曾两次获国家科技进步特等奖。领导863计划航天领域工作成绩优秀，获突出贡献奖。共发表论文70多篇，专著4册。     1994年当选为中国工程院院士。
刘兴土,    湿地生态与区域农业专家，主要从事中国湿地生态、东北区域农业研究。1936年9月出生于马来西亚马六甲。1959年毕业于东北师范大学，获学士学位。     2007年当选中国工程院院士。
袁隆平,    袁隆平（1930.9.7-2021.5.22）出生于北平，1953年毕业于西南农学院。1964年开始研究杂交水稻，1973年实现三系配套，1974年育成第一个杂交水稻强优组合南优2号，1975年研制成功杂交水稻制种技术，从而为大面积推广杂交水稻奠定了基础。1985年提出杂交水稻育种的战略设想，为杂交水稻的进一步发展指明了方向。1987年任863计划两系杂交稻专题的责任专家，1995年研制成功两系杂交水稻，1997年提出超级杂交稻育种技术路线，2000年实现了农业部制定的中国超级稻育种的第一期目标，2004年提前一年实现了超级稻第二期目标。1995年当选为中国工程院院士。先后获得“国家特等发明奖”、“首届最高科学技术奖”等多项国内奖项和联合国“科学奖”、“沃尔夫奖”、“世界粮食奖”等11项国际大奖。出版中、英文专著6部，发表论文60余篇。     1995年当选为中国工程院院士。
陈清如,    陈清如（1926.12.3-2021.5.26）矿物加工专家。浙江省杭州市人。1952年毕业于唐山交通大学。中国矿业大学教授。中国工程院院士。长期致力于选矿理论和工程实践的研究，是我国矿物加工学科的奠基者和开拓者之一。主持建立了我国第一座重介质旋流器末煤选煤厂，指导研究设计了我国第一台筛下空气室跳汰机，解决了我国跳汰选煤机的大型化；建立了 “粒群透筛概率”的筛分理论，研制成功煤用概率分级筛系列设备，较好地解决了潮湿细粒煤的筛分，经济效益显著；成功地创建了“空气重介质稳定流态化”的选矿理论和技术，并建立了世界上第一座高效空气重介质流化床干法选煤示范厂。获得国家科技进步二等奖2项、国家技术发明三等奖1项等省、部级以上奖励13项。1990年获得全国“五一”劳动奖章和全国优秀教育工作者称号。2010年被授予国际选煤大会国际组委会首次设立的“终身成就奖”（IOC Chairman’s Lifetime Achievement Award）。发表论文180多篇，出版论著12部。     1995年当选为中国工程院院士。
黄熙龄,    黄熙龄（1927.4.24-2021.6.16）岩土工程专家，湖北钟祥人。1949年毕业于南京中央大学，1959年毕业于莫斯科建筑工程学院获副博士学位。中国建筑科学研究院研究员、顾问总工程师。1962年提出软土地基设计施工的“控制长高比组合单元法”，解决了软土地区房屋大量开裂的问题。1974年主编《工业与民用建筑地基基础设计规范》，结束了沿用前苏联规范的历史。1987年主编《膨胀土地区建筑技术规范》，其系统性、技术性达到国际标准，并解决了国内外膨胀土地区建筑物大量破坏的事故。1980年代至今主持复合地基和整体大面积筏板基础设计方法研究与应用，经济和社会效益显著。编著《地基基础设计与计算》等著作，解决了国内外数十项重大工程地基基础问题。     1995年当选为中国工程院院士。
姜景山,    姜景山，1936年2月8日出生于吉林省龙井市，男，朝鲜族，中国微波遥感及航天信息工程科学专家。中共党员。1962年毕业于前苏联列宁格勒电工学院，1981-1983年赴美从事微波遥感研究。他曾担任中国载人航天工程应用系统副总指挥、神舟四号主载荷主任设计师、绕月探测工程副总设计师等职务。现任中国科学院微波遥感技术重点实验室首席科学家、中国科学院国家空间科学中心学位委员会主席、国际空间科学委员会中国委员会委员。     自留苏归国后，先后从事探空火箭探测仪、遥测、定位及相关技术系统研究，推动遥感技术在灾害防控中的应用研究，起草了我国微波遥感规划。留美归国后一直从事微波遥感及航天信息工程研究，是中国遥感技术的主要倡导者之一，微波遥感技术的主要开创者。是中国载人航天应用工程的组织者和领导者，其研制的“神舟四号”主载荷“多模态微波遥感器”的发射，实现了我国航天微波遥感零的突破，推动了后续中国微波遥感业务卫星的起动和发射。是中国月球探测工程的主要推动者之一，在国际上首次提出用微波从月球轨道上对月面进行探测并在工程上实现，领导科学小组创建了世界上首个“微波月亮”，取得了一系列的原始创新成果。     1992年获得国家科技进步一等奖，1995年获得国家科技进步二等奖，2009年获得国家科技进步特等奖（排名第11），获得省部级科技进步奖十余项。多次荣获“中国载人航天工程突出贡献者”、“月球探测工程突出贡献者”以及“曾宪梓载人航天突出贡献者奖”等多项荣誉。     1999年当选为中国工程院院士。
郑哲敏,    郑哲敏（1924.10.02-2021.08.25）应用力学家。生于山东省济南市，原籍浙江宁波。1947年毕业于清华大学，1952年获美国加州理工学院博士学位。中国科学院力学所研究员。早年从事热应力、振动与水弹性力学、地震工程力学方面的研究，1952年输水管振动的分析曾为解决一重要的工程问题作出供献，1960年后致力于爆炸力学及其应用的研究，涉及爆炸成型、爆破、地下强爆炸、穿甲破甲、爆炸复合、瓦斯突出、水下沙土爆炸等问题。1964年“爆炸成型机理及应用”获全国工业新产品展览一等奖，1982年“流体弹塑性模型及其在核爆与穿甲方面的应用”获国家自然科学二等奖，1990年“爆炸处理水下软基”获国家科技进步二等奖，1993年获陈嘉庚技术科学奖，当选为美国国家工程科学院外籍院士。1980年当选为中国科学院院士。     1994年被选聘为中国工程院院士。
李正名,    李正名，1931年1月出生于上海，南开大学讲席教授，有机化学与农药化学家。1953年毕业于美国欧斯金大学获化学学士学位，1956年毕业于南开大学化学系获硕士学位。现任南开大学教授、博导、南开大学科协主席。曾任南开大学元素有机化学所所长，国家重点实验室主任，化学学院副院长，农药国家工程研究中心主任等职。     长期从事有机合成，农药化学、生物活性分子设计及构效规律研究。承担国家“六五”到“十二五”期国家科技攻关、国家863、973计划、国家自然科学重点基金等项目均通过国家验收。1990年起带领团队开展新型绿色农药研究，修改了国际有关磺酰脲类除草剂的构效理论，创制了具有我国自主知识产权单嘧磺隆和单嘧磺酯两个超高效绿色除草品种，具有对环境生态友好、对温血动物无毒性、对杂草防效优越和对作物选择性高的特色，经过长期开发和推广应用已获得国家新农药正式登记证，取得良好的经济和社会效益。曾获全国科技大会奖（1978）、国家自然科学二等奖（1987）、国家科技进步一等奖（1993）、国家技术发明二等奖（2007）、化工部科技进步一等奖(1991)、教育部科技进步二等奖(1991，1999)，全国发明创业奖（2006），天津市科技重大成就奖（2013） 等20项国家与部级奖项。还获中国农药工业协会杰出成就奖，建国60周年中国农药工业突出贡献奖、日本农药学会外国科学家奖、国家有突出贡献中青年专家、天津市劳动模范，南开大学优秀教师奖与良师益友奖等23项个人奖项。曾指导145名研究生（含53名博士、2名博士后）发表论文550余篇，授权专利17项，编著5本。     1995年当选为中国工程院院士。
叶可明,    叶可明（1937.3.28-2021.10.5）建筑工程与土木工程施工技术专家。上海市金山县人。1962年毕业于上海同济大学。上海建工(集团)总公司高级工程师、总工程师。长期研究施工技术，形成了针对“高、大、深、重、新”不同对象，因时、因地、因人置宜的施工技术体系。提出了广泛适用于高层建筑和高耸结构的升板机提模提脚手体系。实现350米高度自升式模板工艺；提出了上海软土地基中分地区、级别的支护原则，实现了20米深坑复合支护技术及10米深坑无支撑支护技术；完善了大体积混凝土施工技术与管理，实现24000立方米混凝土一次浇灌；提出了商品泵送混凝土双掺技术与级配优化技术路线，实现350米高度混凝土一次泵送到顶；提出了大型构件组合吊装、整体提升及现场工业化技术路线，实现高空特重构件简化施工。取得了10余项国际与国内领先的科研成果。因上海南浦大桥工程，获1995年国家科技进步奖一等奖。1996年被评为上海市科技功臣。     1995年当选为中国工程院院士。
陈念念,    陈念念（1941.10.4-2021.12.21）核材料与核燃料专家。出生于上海市，原籍浙江省吴兴县。1964年毕业于清华大学工程物理系本科。曾任中核集团公司核工业理化工程研究院研究员，中国核学会理事。现任核工业理化工程研究院科技委主任，研究员。     大学本科毕业后一直从事核燃料循环专用设备的研制和相关工艺的研究。上世纪八十年代初，主持设计建成了可模拟有关核工厂专用设备全面参数的实验装置，为国家节约了大量核心元件的鉴定费用；上世纪八十年代至九十年代，参加和主持了多次先进相关工艺的研究；上世纪九十年代至本世纪初，主持研制成功了我国第一代具有自主知识产权的先进专用设备。曾先后获得国家科技进步二等奖3项（其中相关工艺研究2项，先进专用设备研制1项）和国防科学技术（或部级科技进步）一等奖3项。曾主编《国外先进专用设备和相关工艺技术的发展》（内部书刊）。     2005年当选为中国工程院院士。
潘自强,    潘自强（1936.6.1-2022.1.19）辐射防护和环境保护专家。湖南省益阳市人。1957年毕业于北京大学技术物理系。中国核工业集团公司科技委研究员。在我国辐射防护学科发展初期，1963年提出了我国的实用保健物理学框架，在保证核武器研制和核能发展中，完成了多项监测技术和方法，对我国辐射防护学科体系和基础结构的建立、开拓和发展做出了重大贡献。自上世纪70年代，率先开展、参与并指导完成了“全国环境天然放射性水平调查”，主持完成了 “中国核工业30年辐射环境质量评价”等工作。80年代初发表了“制订核电站辐射防护的原则和主要数值限”等文章，在秦山核电站选址的环境影响审查中起了重要作用，从那时起步并延续至今的“能源与环境”的系统研究，为我国核电环境影响评价提供了技术基础。积极推动“辐射事故和应急体系”的建立，在辐射防护法规和标准体系的建立方面作了开拓性工作，多次主持编制“国家辐射防护标准”。提出了“放射性废物管理应以地质处置为中心的观点”，奠定了我国放射性废物安全管理的基础，为培养辐射防护人才做了大量、卓有成效的工作。     1997年当选为中国工程院院士。
戴永年,    戴永年，1929年2月生于云南省昆明市，男，汉族，云南省通海县人，有色金属真空冶金专家。1948年12月加入“云南民主青年同盟”，1949年8月加入中国共产党。1951年云南大学矿冶系毕业后留校任教，1954年随云南大学矿冶系调整进入昆明工学院工作，1956年由中南矿冶学院冶金系研究生班毕业后在昆明理工大学任教至今，现任昆明理工大学教授，真空冶金国家工程实验室主任，中国有色金属学会资深常务理事。     戴永年院士发展了金属真空气化分离理论，形成了有色金属真空冶金理论体系；发明了内热式多级连续蒸馏真空炉和卧式真空炉，在宝钢、鞍钢等国内40多个单位及美国、英国等国家推广应用80余台/套，改革了锡、铅、锌、锂、多晶硅冶金部分传统生产技术，经济效益显著，其主持研究的锂离子电池材料已产业化。其在有色金属真空冶金领域的研究成果处于世界领先水平，发表论文百余篇，其中被SCI、EI收录70多篇。出版学术专著11部，主持编写了我国第一部《锡冶金》教材，其主编的《真空冶金》获全国优秀科技图书二等奖。获发明专利和实用新型专利40余项，国家技术发明二等奖2项（排1、3）、国家科技进步二等奖2项（排1、3）、国家发明四等奖1项（排1）、云南省科学技术突出贡献奖、全国五一劳动奖章、云岭先锋奖章、云南省教育功勋奖、省部级科技进步一等奖6项。     1999年当选为中国工程院院士。
毛用泽,"    毛用泽（1930.9.1-2022.3.6）核技术应用专家。浙江省宁波市人。1953年毕业于清华大学,进入中国科学院近代物理研究所进修核物理，1954年结业。中国人民解放军总装备部防化研究院研究员。参加创建了我国首次核试验早期核辐射与放射性沾染效应参数测量技术、现场辐射防护监测以及高空核烟云取样技术，并组织指导现场实施。参加创建并发展了我军核监测专业的核爆辐射防护剂量学、核爆探测学、核监测装备系列与军用标准化等，获一批重要科研成果。参加创建我国核电站场外应急辐射监测的科学技术研究。参加创建我国核仪器标准化技术研究，取得了一批国家标准等重要成果。建立了完整的核监测专业系统研究与研究生培养基地与队伍，培养了一批高级专业技术人才。     1995年当选为中国工程院院士。"
陈敬熊,    陈敬熊（1921.10.16-2022.3.16）电磁场与微波技术专家。浙江省镇海人。1947年毕业于上海大同大学。1950年上海交通大学电讯研究所研究生毕业。航天工业总公司第二研究院研究员，北京大学、清华大学、北京航空航天大学兼职教授。曾任航天工业总公司第二研究院23所副所长。长期从事电磁波地面波传播、电磁场理论、天线与微波技术的研究与应用。1959年最先提出Maxwell方程的直接求解法，在地空导弹研制中解决了许多工程问题。其中地空导弹制导雷达设计的天线系统误差关键技术的解决，获1985年国家发明奖一等奖。1986年由科学出版社出版题为“电磁理论中的直接法与积分方程法”专著一本，曾在墨尼赫国际博览会展出。     1995年当选为中国工程院院士。
张子仪,    张子仪（1925.3.4-2022.3.23）祖籍山西。1948年毕业于日本京都大学。1948～1952年在该大学研究生院攻读动物营养学。1952年回国。前后在原华北农科所、中国农科院畜牧所工作，任助研、副研、研究员、博导，并兼该院科学道德建设委员会委员。 六五～九五期间曾主持或参加了有关专业方面的国家、部级攻关项目，前后获国家、部级科技进步奖16项(其中主持14项)，中华科教基金会杰出贡献奖，国家新闻出版总署全国优秀科学著作奖等多项奖励。曾兼任第七、八届全国政协委员、全国饲料工业标准化技术委员会副主任委员，现兼任国家动物营养重点实验室顾问、动物营养学会名誉会长、中国饲料工业协会副会长等。     1997年当选为中国工程院院士。
李三立,    李三立（1935.8.24-2022.4.23）计算机专家。上海人。1955清华大学毕业。1960获前苏联科学院计算技术研究所博士。清华大学教授，兼任上海大学计算机学院院长，曾任国家攀登计划项目首席科学家，国务院学位委员会计算机学科评审组召集人，IEEE中国分部主席（95/96）。1956年起从事计算机，曾负责研制过我国电子管、晶体管、LSI和VLSI四代计算机，其中的724机是70年代我国各大学中用于国家尖端科技的规模最大的计算机；用于加工重要部件的光栅数控计算机102机，使精密加工效率提高几十倍，有很高的社会经济效益，并使我国在该领域进入当时国际先进行列。80年代以来，作为我国首创者和学术带头人之一，在微机体系结构、局部网络、RISC和指令级并行处理研究领域作出重要贡献。近年来负责研制的超级计算机中，有两台都进入世界超级计算机500强排名榜-“深超-21C”（2003，146位）和“自强3000”（2004，126位）。他发表著译作12本和论文100多篇。     1995年当选中国工程院院士。
黄文虎,    黄文虎（1926.07.22-2022.05.19）。机械动力学专家。出生于上海市，原籍浙江省永康市。1949年毕业于浙江大学电机系。现任哈尔滨工业大学航天学院教授。曾任哈尔滨工业大学校长。曾兼任国家自然科学基金委员会委员；中国振动工程学会理事长、名誉理事长；黑龙江省科协主席、名誉主席；《振动工程学报》副主编，《振动与冲击》主编。     长期致力于一般力学、动力学与控制学科领域的教学和研究工作。结合生产实际的需求开展多方向的应用基础理论与技术研究，包括：为大容量汽轮机安全振动设计提供了汽轮机末级整圈连接长叶片振动设计的新方法和调频的“三重点”准则；在国内较早创导为降低电力及化工产业旋转机械维修率的设备故障诊断技术，并开发产品装备生产现场取得经济效益；开展非线性动力学理论的若干应用性基础研究，其中“大型旋转机械和振动机械重大振动故障治理与非线性动力学设计技术”获国家科技进步二等奖；较早开展卫星故障诊断技术研究，为飞船安全可靠性设计提供提高故障诊断效能技术支撑；提供改进星上力学环境的卫星整星减振隔振技术；开展潜水高速航行体关键基础理论研究等。获国家及省部级科技进步二等以上奖励11项，编著及主编著作7部，在国内外发表论文200余篇，培养博士生70人。     1995年当选中国工程院院士。
王哲荣,    王哲荣（1935.10.05-2022.05.31）。坦克车辆设计专家。河北省高阳县。1962年毕业于哈尔滨军事工程学院。教授级高工。63—84年承担多项坦克装甲车辆研制任务：代表军方参加协调第一代中型坦克研制并承担总体设计，获78年科学大会奖。主持研制出国内第一台燃气轮机试验坦克、新部件试验坦克。主持完成引进项目坦克复装、试验及资料编辑出版。上述工作为三代坦克研制奠定了技术基础。86年后，任国家四大重点装备研制项目之一的三代坦克副总设计师兼总体组长。会同总师确立“系统取胜”设计思想，专职15年主持全系统技术工作，是全系统全过程技术决策、组织实施的主要负责人之一。军工产品定型委员会结论：三代坦克是“我国自主开发研制的大型复杂武器系统”“综合性能具有世界先进水平，它的研制成功，是我国坦克装甲车辆研制能力和水平跃上新台阶的重要标志”。此项目获2001年国家科学技术进步奖一等奖，2000年国防科学技术一等奖(均排名2)；99年兵器某工程一等功；获科工委受阅装备项目金奖；2002年获何梁何利基金科学与技术进步奖。三代坦克投产及以其核心技术为必备条件研制成功的其他坦克投产，为我国坦克更新换代、装备作出重大贡献。三代坦克设计定型后，又承担了WZ123A（Y）项目总设计师。所培养20余名副主任设计师以上技术骨干，正承担高新工程任务。为我国坦克装甲技术发展作出突出贡献。     2001年当选为中国工程院院士。
周勤之,    周勤之（1927.11.23-2022.6.7）。机械制造工艺与设备专家。浙江省上虞市人。1950年毕业于中华工商专科学校。东华大学教授、上海机床厂高级工程师、副总工程师。     我国静压轴承开创人之一，新开发的动静压轴承在高精度外圆磨床用卡盘夹磨工作圆度<0.08微米，为当代国际最高水平。吸收国外技术试验开发镜面磨削外圆磨床开创我国镜面磨削先河。直接参与并组织指导研究开发的精密分度技术、接长丝杆技术、双薄膜反馈双边随动阀、磁分度技术、电子全闭环磨齿机、平面智能研磨等技术，为精密机床的开发打下基础。     1995年当选为中国工程院院士。
邹竞,    邹竞（1936.2.9-2022.6.9）（女）感光材料专家。生于上海市，祖籍浙江平湖。1960年毕业于前苏联列宁格勒电影工程学院，获工艺工程师学位。现任中国乐凯集团有限公司研究院首席专家、教授级高级工程师，兼任天津大学化工学院教授、博士生导师。     长期从事感光材料和功能性薄膜材料研究和新产品开发，并取得了多项研究成果。上世纪60年代成功地研制出当时国防军工急需的三种特种红外胶片，填补了国内空白。从70年代起，先后主持开发了三代乐凯彩色胶卷，使国产彩卷从无到有，质量逼近90年代初国际先进水平，取得了显著的经济效益和社会效益，为发展我国民族感光材料工业做出了突出的贡献。进入21世纪以来，先后研制开发出通用型医用感绿X射线胶片、医用氦氖激光影像胶片、医用红外激光影像胶片，以及银盐法透明导电膜和太阳能电池背膜等功能性薄膜材料。曾获国家科技进步一等奖、二等奖各1项，化工部科技进步二等奖2项，1996年度何梁何利基金科学与技术进步奖，并获2009年度河北省科学技术突出贡献奖。     1994年当选为中国工程院院士。
