0,1
殷国茂,    轧管工艺与设备专家，主要从事无缝钢管生产工艺、设备以及产品生产开发等研究。1932年1月出生于山东省龙口市。1953年毕业于大连理工大学。     1995年当选中国工程院院士。
殷瑞钰,    冶金学家、钢铁冶金专家、工程哲学专家，主要从事冶金学、冶金工程、工程管理、工程哲学研究。1935年7月出生于江苏省苏州市。1957年毕业于北京钢铁工业学院（现北京科技大学）。     1994年当选中国工程院院士。
余永富,    矿物加工专家，主要从事铁矿及多金属共伴生矿选矿技术研究。1932年9月出生于河南省南召县。1956年毕业于中南矿冶学院（现中南大学），获学士学位。     1995年当选中国工程院院士。
袁晴棠,    石油化工专家，主要从事乙烯技术研究与开发。1938年5月出生于河南省南召市。1961年毕业于天津大学。     1995年当选中国工程院院士。
袁渭康,    化学工程专家，主要从事工业反应器的研究与开发。1935年7月出生于上海市。1962年毕业于华东化工学院。     1995年当选中国工程院院士。
张生勇,    精细化工专家，主要从事不对称合成研究。1939年11月出生于陕西省咸阳市。1982年毕业于（法国）巴黎南大学，获博士学位。     2009年当选中国工程院院士。
张寿荣,    钢铁冶金专家，主要从事钢铁冶金生产、建设及高炉设计工艺等方面研究。1928年2月出生于山东省济南市。1949年毕业于天津北洋大学冶金工程系，获工学学士学位。     1995年当选中国工程院院士。
张文海,    有色冶金专家，主要从事有色冶金工程设计和科学研究。1939年2月出生于福建省福州市。1963年毕业于中南大学（原中南矿冶学院）。     2003年当选中国工程院院士。
张兴栋,    材料科学与工程专家，主要从事生物医用材料研究。1938年4月出生于四川省南充市。1960年毕业于四川大学。     2007年当选中国工程院院士。
赵连城,    光电信息科学与工程专家，主要从事半导体光电功能材料研究。1938年2月出生于江苏省盐城市。1963年毕业于上海交通大学，获学士学位。     2003年当选中国工程院院士。
赵振业,    金属材料专家，主要从事航空超高强度钢应用基础理论、合金设计和工程应用科学与技术研究。1937年11月出生于河南省原阳县。1961年毕业于西北工业大学。     2005年当选中国工程院院士。
周光耀,    无机化工专家，主要从事纯碱制造工程技术研究。1935年12月出生于浙江省宁波市。1961年毕业于大连工学院（现大连理工大学）。     1995年当选中国工程院院士。
周克崧,    材料表面工程专家，主要从事热喷涂、真空镀膜、激光制造及材料表面改性研究。1941年2月出生于上海市。1965年毕业于清华大学。     2009年当选中国工程院院士。
周廉,    稀有金属加工和超导材料专家，主要从事稀有金属加工和超导材料研究。1940年3月出生于吉林省舒兰县。1963年毕业于东北工学院（现东北大学），获学士学位。     1994年当选中国工程院院士。
朱永濬,    核化学化工专家，主要从事核燃料萃取化学及工艺和高放射性废液分离化学的研究。1929年12月出生于上海市。1951年毕业于清华大学。     1995年当选中国工程院院士。
左铁镛,    材料学专家，主要从事难熔金属材料、稀土功能材料、铝镁材料、生态环境材料及循环经济研究。1936年9月出生于北京市。1958年毕业于东北大学。     1995年当选中国工程院院士。
陈勇,    能源与环境专家，主要从事有机固体废弃物能源化与资源化利用理论与技术研究。1957年6月出生于江苏省南京市。1993年毕业于日本名古屋大学，获工学博士学位。     2013年当选中国工程院院士。
程杰成,    油气田开发工程专家，主要从事提高原油采收率技术研究。1962年9月出生于黑龙江省五常市。2000年毕业于大连理工大学，获博士学位。     2021年当选中国工程院院士。
邓建军,    强流脉冲加速器专家，主要从事脉冲功率技术、高功率加速器及其应用研究。1964年4月出生于江西省吉安市。1985年本科毕业于北京工业学院工程光学系，2003年毕业于清华大学工程物理系，获博士学位。     2017年当选中国工程院院士。
邓运华,    海洋油气勘探专家，主要从事海洋油气勘探地质研究。1963年2月出生于湖北省红安县。1985年毕业于江汉石油学院，1988年获硕士学位。     2015年当选中国工程院院士。
